OT_ID,Equipo_ID,Falla_ID,Actividad_ID,Mecanico_Lider_ID,Fecha_Ingreso,Fecha_Salida,Tipo_OT,Estado_OT,Horas_Taller,Horas_Planificadas,Num_Mecanicos,Horas_Hombre,Costo_ManoObra_USD,Costo_Repuestos_USD,Costo_Total_USD,Cumple_Plazo
1621,6,,10,11,2024-05-27 00:00:00.000000,2024-05-27 02:43:06.580503,Predictivo,Cerrada,2.72,3.0,2,5.44,114.18,218.2,332.37,True
1622,15,,1,9,2024-05-27 00:00:00.000000,2024-05-27 03:27:07.787427,Preventivo,Cerrada,3.45,4.0,1,3.45,86.3,814.52,900.82,True
1623,13,1216.0,14,7,2024-05-27 08:46:23.817362,2024-05-27 13:32:23.858162,Correctivo,Cerrada,4.77,3.0,2,9.53,293.41,2841.45,3134.85,False
1624,19,1218.0,14,15,2024-05-27 19:26:35.619481,2024-05-27 23:32:47.257230,Correctivo,Cerrada,4.1,3.0,2,8.21,252.64,11607.44,11860.08,False
1625,8,,1,25,2024-05-28 00:00:00.000000,2024-05-28 04:29:39.533649,Preventivo,Cerrada,4.49,4.0,1,4.49,211.23,913.51,1124.74,False
1626,6,1217.0,13,7,2024-05-28 00:57:50.518210,2024-05-28 11:32:54.061860,Correctivo,Cerrada,10.58,10.0,4,42.34,1446.38,249.14,1695.52,True
1627,18,1219.0,14,20,2024-05-28 08:23:14.799782,2024-05-28 13:11:37.581695,Correctivo,Cerrada,4.81,3.0,3,14.42,357.1,1313.75,1670.85,False
1628,17,1220.0,13,4,2024-05-28 21:44:41.138189,2024-05-29 11:48:39.955487,Correctivo,Cancelada,14.07,10.0,1,14.07,645.56,4999.28,5644.85,False
1629,21,,4,6,2024-05-29 00:00:00.000000,2024-05-29 01:49:48.213224,Preventivo,Cerrada,1.83,2.0,3,5.49,230.59,246.87,477.46,True
1630,12,,2,10,2024-05-29 00:00:00.000000,2024-05-29 03:08:05.605458,Preventivo,Cerrada,3.13,3.0,1,3.13,94.05,531.21,625.25,True
1631,3,1221.0,13,22,2024-05-29 03:17:42.273654,2024-05-29 10:50:31.778316,Correctivo,Cerrada,7.55,10.0,4,30.19,618.22,175.58,793.8,True
1632,21,1222.0,14,2,2024-05-29 15:07:10.867496,2024-05-29 17:22:22.171458,Correctivo,Cancelada,2.25,3.0,2,4.51,77.51,755.03,832.54,True
1633,3,1225.0,14,3,2024-05-29 17:04:15.358624,2024-05-29 19:34:45.693553,Correctivo,Cerrada,2.51,3.0,1,2.51,45.99,242.26,288.25,True
1634,14,1226.0,13,1,2024-05-29 17:09:16.233001,2024-05-30 04:30:12.341025,Correctivo,Cerrada,11.35,10.0,3,34.05,477.44,1384.07,1861.51,True
1635,20,1223.0,13,11,2024-05-29 19:02:28.986257,2024-05-30 02:55:06.231557,Correctivo,Cerrada,7.88,10.0,2,15.75,324.83,6645.23,6970.06,True
1636,14,,4,7,2024-05-30 00:00:00.000000,2024-05-30 01:52:05.294454,Preventivo,Cerrada,1.87,2.0,1,1.87,61.65,172.2,233.85,True
1637,13,1228.0,14,5,2024-05-30 06:24:55.046702,2024-05-30 11:42:39.075051,Correctivo,Cerrada,5.3,3.0,1,5.3,92.96,1001.39,1094.35,False
1638,8,1230.0,14,15,2024-05-30 12:44:48.275980,2024-05-30 16:07:54.678415,Correctivo,Cerrada,3.39,3.0,1,3.39,97.83,3524.93,3622.76,True
1639,20,1229.0,14,15,2024-05-30 19:58:36.341974,2024-05-30 22:11:28.666634,Correctivo,Cerrada,2.21,3.0,3,6.64,200.67,9754.82,9955.48,True
1640,17,,4,13,2024-05-31 00:00:00.000000,2024-05-31 02:13:41.650440,Preventivo,Cerrada,2.23,2.0,3,6.68,80.22,203.65,283.86,False
1641,20,,1,23,2024-05-31 00:00:00.000000,2024-05-31 03:48:57.265007,Preventivo,Cerrada,3.82,4.0,2,7.63,251.85,800.71,1052.56,True
1642,11,,7,1,2024-05-31 00:00:00.000000,2024-05-31 04:20:40.383079,Preventivo,Cerrada,4.34,5.0,1,4.34,60.82,886.51,947.33,True
1643,10,1231.0,13,24,2024-05-31 05:42:04.267097,2024-05-31 12:48:25.316623,Correctivo,Cerrada,7.11,10.0,2,14.21,271.15,22253.36,22524.51,True
1644,2,1232.0,14,24,2024-05-31 14:23:37.887573,2024-05-31 18:52:54.496692,Correctivo,Cerrada,4.49,3.0,1,4.49,84.17,38.67,122.84,False
1645,15,1235.0,13,11,2024-05-31 20:02:57.984909,2024-06-01 09:19:09.360001,Correctivo,Cerrada,13.27,10.0,2,26.54,606.79,643.01,1249.8,False
1646,6,1234.0,14,13,2024-05-31 20:07:47.897976,2024-05-31 23:01:46.073023,Correctivo,Cerrada,2.9,3.0,4,11.6,128.41,876.04,1004.45,True
1647,1,,2,7,2024-06-01 00:00:00.000000,2024-06-01 03:06:54.781620,Preventivo,Cerrada,3.12,3.0,1,3.12,102.8,475.71,578.51,True
1648,8,,8,14,2024-06-01 00:00:00.000000,2024-06-01 01:48:40.226776,Predictivo,Cerrada,1.81,2.0,2,3.62,115.92,113.95,229.87,True
1649,2,,5,17,2024-06-01 00:00:00.000000,2024-06-01 03:32:10.798055,Preventivo,Cerrada,3.54,4.0,1,3.54,120.24,538.31,658.54,True
1650,9,,5,21,2024-06-02 00:00:00.000000,2024-06-02 03:42:31.378917,Preventivo,Cerrada,3.71,4.0,1,3.71,70.47,675.66,746.13,True
1651,1,,9,15,2024-06-02 00:00:00.000000,2024-06-02 03:19:36.106034,Predictivo,Cerrada,3.33,3.0,1,3.33,96.47,171.58,268.05,True
1652,10,,8,8,2024-06-02 00:00:00.000000,2024-06-02 02:00:53.100358,Predictivo,Cerrada,2.01,2.0,1,2.01,38.28,139.05,177.33,True
1653,18,,3,15,2024-06-02 00:00:00.000000,2024-06-02 04:51:04.453427,Preventivo,Cerrada,4.85,5.0,2,9.7,281.37,357.5,638.87,True
1654,6,,5,3,2024-06-02 00:00:00.000000,2024-06-02 04:03:05.823649,Preventivo,Cerrada,4.05,4.0,1,4.05,68.88,553.35,622.23,True
1655,1,1237.0,12,6,2024-06-02 07:03:59.146665,2024-06-02 17:23:41.296129,Correctivo,Cerrada,10.33,8.0,3,30.99,1345.8,24754.56,26100.36,False
1656,13,1238.0,13,2,2024-06-02 09:20:54.672473,2024-06-03 03:14:35.397998,Correctivo,Cerrada,17.89,10.0,3,53.68,808.2,27331.32,28139.52,False
1657,12,,8,21,2024-06-03 00:00:00.000000,2024-06-03 02:14:02.148912,Predictivo,Cerrada,2.23,2.0,1,2.23,42.44,99.25,141.69,True
1658,4,,4,24,2024-06-03 00:00:00.000000,2024-06-03 02:15:50.614896,Preventivo,Cerrada,2.26,2.0,2,4.53,81.51,183.29,264.8,False
1659,19,,4,10,2024-06-03 00:00:00.000000,2024-06-03 01:50:06.758768,Preventivo,Cerrada,1.84,2.0,1,1.84,55.06,247.29,302.35,True
1660,4,,11,22,2024-06-03 00:00:00.000000,2024-06-03 04:47:00.944486,Predictivo,Cerrada,4.78,4.0,1,4.78,90.89,320.58,411.47,False
1661,17,1240.0,13,4,2024-06-03 09:13:54.089321,2024-06-03 18:11:15.142536,Correctivo,Cerrada,8.96,10.0,3,26.87,1069.22,26294.17,27363.38,True
1662,12,1239.0,14,9,2024-06-03 16:42:05.426335,2024-06-03 21:16:43.231497,Correctivo,Cerrada,4.58,3.0,3,13.73,333.17,343.56,676.74,False
1663,18,1241.0,14,5,2024-06-03 22:20:35.674974,2024-06-04 02:35:34.964837,Correctivo,Cerrada,4.25,3.0,3,12.75,214.19,170.98,385.17,False
1664,7,,9,23,2024-06-04 00:00:00.000000,2024-06-04 02:54:47.956297,Predictivo,Cerrada,2.91,3.0,1,2.91,96.14,170.23,266.37,True
1665,20,1242.0,13,18,2024-06-04 04:47:48.883686,2024-06-04 16:20:56.127343,Correctivo,Cerrada,11.55,10.0,2,23.1,483.84,1662.8,2146.64,False
1666,14,1243.0,14,5,2024-06-04 18:02:52.263220,2024-06-04 22:47:06.206874,Correctivo,Cerrada,4.74,3.0,2,9.47,147.25,272.4,419.65,False
1667,18,,11,12,2024-06-06 00:00:00.000000,2024-06-06 04:09:24.915556,Predictivo,Cerrada,4.16,4.0,1,4.16,62.35,234.01,296.36,True
1668,16,,10,16,2024-06-06 00:00:00.000000,2024-06-06 02:54:19.064237,Predictivo,Cerrada,2.91,3.0,1,2.91,63.92,211.17,275.09,True
1669,13,1244.0,13,22,2024-06-06 02:16:33.760827,2024-06-06 16:58:34.679388,Correctivo,Cerrada,14.7,10.0,2,29.4,526.62,13614.11,14140.73,False
1670,6,1247.0,14,15,2024-06-06 22:57:56.115547,2024-06-07 02:21:25.419140,Correctivo,Cerrada,3.39,3.0,2,6.78,206.14,898.97,1105.11,True
1671,2,,9,24,2024-06-07 00:00:00.000000,2024-06-07 03:20:41.624361,Predictivo,Cerrada,3.34,3.0,2,6.69,120.42,205.2,325.62,True
1672,13,,11,18,2024-06-07 00:00:00.000000,2024-06-07 03:56:16.292192,Predictivo,Cancelada,3.94,4.0,2,7.88,181.14,242.52,423.66,True
1673,17,1246.0,14,15,2024-06-07 01:02:17.678269,2024-06-07 05:33:32.935800,Correctivo,Cerrada,4.52,3.0,2,9.04,250.29,729.28,979.58,False
1674,11,1248.0,14,1,2024-06-07 04:15:44.389414,2024-06-07 07:50:51.942391,Correctivo,Cerrada,3.59,3.0,1,3.59,51.49,92.92,144.41,False
1675,21,1250.0,14,14,2024-06-07 11:56:04.753819,2024-06-07 15:15:02.908377,Correctivo,Cerrada,3.32,3.0,2,6.63,232.09,295.71,527.79,True
1676,21,1249.0,14,13,2024-06-07 13:09:13.475323,2024-06-07 18:10:11.030346,Correctivo,Cerrada,5.02,3.0,1,5.02,56.58,189.43,246.0,False
1677,3,1251.0,14,10,2024-06-07 17:01:57.693712,2024-06-07 20:07:45.901051,Correctivo,Cerrada,3.1,3.0,3,9.29,263.57,835.66,1099.22,True
1678,20,,10,22,2024-06-08 00:00:00.000000,2024-06-08 03:03:44.467904,Predictivo,Cerrada,3.06,3.0,1,3.06,58.18,223.09,281.27,True
1679,19,,11,20,2024-06-08 00:00:00.000000,2024-06-08 04:15:56.807998,Predictivo,Cerrada,4.27,4.0,2,8.53,204.76,229.23,433.98,True
1680,18,1252.0,14,19,2024-06-08 12:29:50.054894,2024-06-08 17:03:34.217213,Correctivo,Cerrada,4.56,3.0,2,9.12,207.42,8589.49,8796.91,False
1681,9,1254.0,14,6,2024-06-09 08:23:16.067907,2024-06-09 11:36:59.655195,Correctivo,Cerrada,3.23,3.0,2,6.46,280.19,1761.71,2041.9,True
1682,15,,10,24,2024-06-10 00:00:00.000000,2024-06-10 03:20:44.088450,Predictivo,Cerrada,3.35,3.0,1,3.35,60.22,215.74,275.96,True
1683,3,1256.0,13,14,2024-06-10 12:35:10.759198,2024-06-11 06:18:36.246853,Correctivo,Cerrada,17.72,10.0,2,35.45,1060.27,9966.5,11026.76,False
1684,12,1255.0,14,15,2024-06-10 19:53:52.811730,2024-06-10 22:49:42.083778,Correctivo,Cerrada,2.93,3.0,2,5.86,166.6,805.12,971.73,True
1685,18,1257.0,13,18,2024-06-11 04:47:53.773841,2024-06-11 13:42:39.035986,Correctivo,Cerrada,8.91,10.0,1,8.91,225.28,3464.22,3689.5,True
1686,5,1258.0,14,4,2024-06-11 05:42:53.654530,2024-06-11 09:47:19.954178,Correctivo,Cerrada,4.07,3.0,2,8.15,327.37,8246.26,8573.63,False
1687,21,1259.0,14,25,2024-06-11 10:46:22.220698,2024-06-11 15:18:45.965144,Correctivo,Cerrada,4.54,3.0,2,9.08,399.87,375.19,775.06,False
1688,7,1260.0,14,20,2024-06-11 18:33:17.204125,2024-06-11 20:58:24.978423,Correctivo,Cerrada,2.42,3.0,4,9.68,243.38,5826.85,6070.23,True
1689,8,1263.0,12,12,2024-06-12 19:15:23.981987,2024-06-13 02:54:17.379039,Correctivo,Cerrada,7.65,8.0,3,22.94,347.47,234.36,581.83,True
1690,3,1262.0,14,13,2024-06-12 21:13:04.316386,2024-06-13 02:15:00.861642,Correctivo,Cerrada,5.03,3.0,1,5.03,64.95,731.76,796.71,False
1691,20,1265.0,13,1,2024-06-14 00:52:20.332439,2024-06-14 14:41:43.301862,Correctivo,Cerrada,13.82,10.0,2,27.65,378.7,22373.25,22751.95,False
1692,21,1267.0,13,10,2024-06-14 06:20:00.311459,2024-06-14 18:51:42.735908,Correctivo,Cerrada,12.53,10.0,2,25.06,742.15,249.92,992.07,False
1693,15,1264.0,14,21,2024-06-14 08:35:04.641537,2024-06-14 10:57:21.865661,Correctivo,Cerrada,2.37,3.0,1,2.37,45.95,329.94,375.88,True
1694,2,1268.0,14,25,2024-06-14 15:46:58.865032,2024-06-14 20:11:45.706658,Correctivo,Cerrada,4.41,3.0,4,17.65,783.19,2335.33,3118.52,False
1695,12,1269.0,13,4,2024-06-14 19:02:18.452517,2024-06-15 06:33:54.538875,Correctivo,Cerrada,11.53,10.0,4,46.11,1832.1,44479.38,46311.48,False
1696,5,1266.0,14,1,2024-06-14 21:13:53.849609,2024-06-15 00:01:12.749801,Correctivo,Cancelada,2.79,3.0,2,5.58,81.48,110.44,191.92,True
1697,18,1270.0,14,10,2024-06-15 04:48:22.983612,2024-06-15 09:57:15.326703,Correctivo,Cerrada,5.15,3.0,4,20.59,608.04,824.76,1432.8,False
1698,20,1272.0,14,22,2024-06-15 09:31:10.347360,2024-06-15 12:09:41.601162,Correctivo,Cerrada,2.64,3.0,3,7.93,145.21,113.33,258.55,True
1699,1,1274.0,13,20,2024-06-15 12:48:24.908588,2024-06-15 23:25:41.600080,Correctivo,Cerrada,10.62,10.0,3,31.86,704.48,1032.64,1737.12,True
1700,8,1271.0,14,8,2024-06-15 18:30:05.232264,2024-06-15 21:22:26.382961,Correctivo,Cerrada,2.87,3.0,2,5.75,111.35,222.73,334.08,True
1701,13,1276.0,13,17,2024-06-16 14:39:17.687592,2024-06-17 07:20:11.705140,Correctivo,Cerrada,16.68,10.0,2,33.36,1131.38,2643.05,3774.42,False
1702,10,1277.0,13,13,2024-06-17 08:25:13.315261,2024-06-17 23:20:44.083082,Correctivo,Cerrada,14.93,10.0,2,29.85,337.54,50858.79,51196.33,False
1703,13,1275.0,14,6,2024-06-17 08:31:20.687051,2024-06-17 11:27:17.987205,Correctivo,Cerrada,2.93,3.0,2,5.87,238.66,316.01,554.67,True
1704,12,1278.0,14,3,2024-06-17 11:52:11.079416,2024-06-17 14:19:49.436966,Correctivo,Cerrada,2.46,3.0,1,2.46,43.28,45.16,88.45,True
1705,16,1282.0,13,22,2024-06-18 16:39:46.312381,2024-06-19 04:05:04.459689,Correctivo,Cerrada,11.42,10.0,2,22.84,438.54,21576.83,22015.37,True
1706,3,1279.0,14,16,2024-06-18 21:19:30.526875,2024-06-19 01:50:25.300505,Correctivo,Cerrada,4.52,3.0,1,4.52,105.56,4151.1,4256.65,False
1707,7,1281.0,13,6,2024-06-19 01:23:55.916933,2024-06-19 12:45:34.920578,Correctivo,Cerrada,11.36,10.0,2,22.72,906.93,10060.57,10967.49,True
1708,5,1283.0,14,6,2024-06-19 15:31:06.896167,2024-06-19 18:00:55.638231,Correctivo,Cancelada,2.5,3.0,2,4.99,225.38,3527.27,3752.64,True
1709,10,1286.0,14,14,2024-06-19 19:21:08.142565,2024-06-19 23:00:32.930338,Correctivo,Cerrada,3.66,3.0,3,10.97,324.6,1967.09,2291.69,False
1710,17,1284.0,14,10,2024-06-19 22:04:34.625596,2024-06-20 01:40:24.586656,Correctivo,Cerrada,3.6,3.0,3,10.79,332.13,263.93,596.06,False
1711,13,1285.0,13,3,2024-06-20 03:39:36.998773,2024-06-20 18:24:17.401627,Correctivo,Cerrada,14.74,10.0,4,58.98,1054.57,348.67,1403.24,False
1712,7,1287.0,14,16,2024-06-21 13:55:33.909034,2024-06-21 18:53:14.215535,Correctivo,Cerrada,4.96,3.0,1,4.96,99.01,550.46,649.47,False
1713,8,1288.0,14,25,2024-06-22 02:35:13.771909,2024-06-22 05:14:42.191655,Correctivo,Cerrada,2.66,3.0,1,2.66,121.98,842.2,964.18,True
1714,21,1290.0,14,12,2024-06-23 07:00:52.934128,2024-06-23 10:04:27.613163,Correctivo,Cerrada,3.06,3.0,2,6.12,95.13,1820.21,1915.33,True
1715,4,1291.0,14,15,2024-06-23 14:10:08.845870,2024-06-23 18:56:02.558606,Correctivo,Cerrada,4.76,3.0,1,4.76,134.72,6988.94,7123.67,False
1716,7,1292.0,14,21,2024-06-24 02:42:10.420704,2024-06-24 07:40:55.267822,Correctivo,Cerrada,4.98,3.0,1,4.98,102.45,4497.08,4599.53,False
1717,17,1294.0,14,15,2024-06-24 04:47:34.644477,2024-06-24 08:05:06.735282,Correctivo,Cerrada,3.29,3.0,2,6.58,200.35,1622.85,1823.2,True
1718,20,1295.0,14,3,2024-06-24 10:59:45.010862,2024-06-24 13:25:13.103494,Correctivo,Cerrada,2.42,3.0,3,7.27,123.25,3815.11,3938.36,True
1719,12,1293.0,14,11,2024-06-24 11:28:13.678235,2024-06-24 16:13:48.329209,Correctivo,Cerrada,4.76,3.0,1,4.76,93.23,715.56,808.79,False
1720,21,1297.0,14,21,2024-06-24 17:11:50.092631,2024-06-24 21:50:20.697286,Correctivo,Cerrada,4.64,3.0,2,9.28,191.88,1408.76,1600.64,False
1721,14,1298.0,14,4,2024-06-24 18:52:01.683277,2024-06-24 23:00:06.755640,Correctivo,Cerrada,4.13,3.0,4,16.54,722.25,5558.31,6280.56,False
1722,14,1299.0,14,16,2024-06-24 21:04:28.289782,2024-06-25 00:15:56.217027,Correctivo,Cerrada,3.19,3.0,2,6.38,146.37,185.85,332.22,True
1723,18,1300.0,13,16,2024-06-24 23:53:11.809515,2024-06-25 08:07:46.876261,Correctivo,Cancelada,8.24,10.0,2,16.49,363.39,2179.2,2542.59,True
1724,5,1301.0,14,23,2024-06-25 03:52:41.925706,2024-06-25 06:48:48.758968,Correctivo,Cerrada,2.94,3.0,2,5.87,198.64,324.65,523.28,True
1725,7,1303.0,14,24,2024-06-25 22:11:17.410902,2024-06-26 01:44:41.108778,Correctivo,Cerrada,3.56,3.0,4,14.23,272.29,3184.95,3457.25,False
1726,19,,6,8,2024-06-26 00:00:00.000000,2024-06-26 06:39:40.563257,Preventivo,Cerrada,6.66,6.0,2,13.32,253.13,1192.94,1446.07,False
1727,21,1302.0,14,19,2024-06-26 00:03:32.434577,2024-06-26 02:45:22.061902,Correctivo,Cerrada,2.7,3.0,2,5.39,128.49,3267.53,3396.02,True
1728,12,,4,16,2024-06-27 00:00:00.000000,2024-06-27 02:03:13.040054,Preventivo,Cerrada,2.05,2.0,2,4.11,90.36,209.03,299.39,True
1729,7,,1,3,2024-06-27 00:00:00.000000,2024-06-27 04:25:43.281268,Preventivo,Cerrada,4.43,4.0,2,8.86,150.58,742.68,893.26,False
1730,21,1304.0,12,24,2024-06-27 00:56:18.451257,2024-06-27 07:20:17.051226,Correctivo,Cerrada,6.4,8.0,2,12.8,232.25,4262.08,4494.33,True
1731,1,1305.0,14,20,2024-06-27 07:57:53.958493,2024-06-27 12:54:53.953873,Correctivo,Cerrada,4.95,3.0,3,14.85,335.1,1642.03,1977.13,False
1732,18,,3,10,2024-06-28 00:00:00.000000,2024-06-28 05:37:50.203804,Preventivo,Cerrada,5.63,5.0,3,16.89,506.76,402.21,908.96,False
1733,20,,1,1,2024-06-28 00:00:00.000000,2024-06-28 04:33:34.892627,Preventivo,Cerrada,4.56,4.0,2,9.12,127.67,961.23,1088.91,False
1734,13,,3,1,2024-06-28 00:00:00.000000,2024-06-28 05:01:54.931682,Preventivo,Cerrada,5.03,5.0,2,10.06,140.89,408.6,549.49,True
1735,16,1308.0,12,10,2024-06-28 03:20:15.002337,2024-06-28 16:52:08.358061,Correctivo,Cerrada,13.53,8.0,2,27.06,874.19,7081.23,7955.42,False
1736,7,1306.0,14,16,2024-06-28 17:15:13.578392,2024-06-28 20:44:26.888853,Correctivo,Cerrada,3.49,3.0,3,10.46,235.76,41.96,277.72,False
1737,8,1309.0,14,8,2024-06-28 19:25:29.098972,2024-06-29 00:20:02.276312,Correctivo,Cerrada,4.91,3.0,2,9.82,191.97,2959.89,3151.86,False
1738,17,1310.0,14,1,2024-06-28 21:09:44.123084,2024-06-28 23:40:47.787202,Correctivo,Cancelada,2.52,3.0,2,5.04,70.89,94.5,165.39,True
1739,4,,2,5,2024-06-29 00:00:00.000000,2024-06-29 02:57:19.317475,Preventivo,Cerrada,2.96,3.0,2,5.91,100.48,597.6,698.08,True
1740,14,1311.0,14,13,2024-06-29 08:19:47.701081,2024-06-29 13:41:28.939405,Correctivo,Cerrada,5.36,3.0,1,5.36,66.59,296.91,363.5,False
1741,11,1312.0,13,16,2024-06-29 14:27:56.575669,2024-06-30 03:30:04.559832,Correctivo,Cerrada,13.04,10.0,3,39.11,918.42,283.1,1201.51,False
1742,5,1314.0,14,9,2024-06-29 19:44:42.613516,2024-06-30 00:14:53.768542,Correctivo,Cerrada,4.5,3.0,2,9.01,216.9,80.24,297.15,False
1743,17,,3,4,2024-06-30 00:00:00.000000,2024-06-30 04:51:17.761595,Preventivo,Cerrada,4.85,5.0,3,14.56,640.85,406.21,1047.07,True
1744,10,1313.0,14,19,2024-06-30 07:52:36.075777,2024-06-30 11:02:30.745240,Correctivo,Cerrada,3.17,3.0,2,6.33,168.35,306.41,474.75,True
1745,6,1315.0,13,22,2024-06-30 12:14:45.341756,2024-07-01 03:41:22.069432,Correctivo,Cerrada,15.44,10.0,3,46.33,962.79,6240.06,7202.85,False
1746,17,1317.0,13,22,2024-06-30 18:33:48.849994,2024-07-01 05:40:29.150683,Correctivo,Cerrada,11.11,10.0,2,22.22,402.34,373.63,775.96,True
1747,14,,3,5,2024-07-01 00:00:00.000000,2024-07-01 04:21:06.310306,Preventivo,Cerrada,4.35,5.0,3,13.06,221.94,304.73,526.67,True
1748,15,1318.0,14,21,2024-07-01 23:19:30.026515,2024-07-02 02:02:46.050844,Correctivo,Cerrada,2.72,3.0,2,5.44,110.59,243.3,353.89,True
1749,21,,5,11,2024-07-02 00:00:00.000000,2024-07-02 04:07:10.301874,Preventivo,Cerrada,4.12,4.0,2,8.24,173.02,579.65,752.67,True
1750,5,,2,19,2024-07-02 00:00:00.000000,2024-07-02 02:36:23.084257,Preventivo,Cancelada,2.61,3.0,2,5.21,130.32,530.48,660.8,True
1751,10,1319.0,14,12,2024-07-02 07:08:04.520719,2024-07-02 12:01:45.980551,Correctivo,Cerrada,4.89,3.0,2,9.79,160.61,5147.71,5308.33,False
1752,2,,2,7,2024-07-03 00:00:00.000000,2024-07-03 02:56:05.501353,Preventivo,Cerrada,2.93,3.0,3,8.8,290.55,488.76,779.32,True
1753,16,,6,6,2024-07-03 00:00:00.000000,2024-07-03 06:41:24.280165,Preventivo,Cerrada,6.69,6.0,2,13.38,561.97,1082.39,1644.35,False
1754,11,1321.0,13,11,2024-07-03 08:08:58.799020,2024-07-03 21:11:19.721384,Correctivo,Cerrada,13.04,10.0,2,26.08,580.58,23213.24,23793.82,False
1755,10,,4,16,2024-07-04 00:00:00.000000,2024-07-04 01:54:48.461172,Preventivo,Cerrada,1.91,2.0,2,3.83,84.19,248.26,332.45,True
1756,8,,6,11,2024-07-04 00:00:00.000000,2024-07-04 05:37:48.287720,Preventivo,Cerrada,5.63,6.0,2,11.26,236.46,1083.61,1320.08,True
1757,6,,2,16,2024-07-04 00:00:00.000000,2024-07-04 02:46:24.935600,Preventivo,Cerrada,2.77,3.0,2,5.55,122.04,659.15,781.19,True
1758,1,,6,4,2024-07-04 00:00:00.000000,2024-07-04 06:27:00.122807,Preventivo,Cerrada,6.45,6.0,1,6.45,283.8,1165.31,1449.12,True
1759,15,,4,1,2024-07-04 00:00:00.000000,2024-07-04 02:00:54.545904,Preventivo,Cerrada,2.02,2.0,1,2.02,28.21,171.82,200.03,True
1760,9,1323.0,14,17,2024-07-04 01:31:54.607515,2024-07-04 04:52:41.192218,Correctivo,Cerrada,3.35,3.0,3,10.04,365.11,7346.92,7712.03,True
1761,9,,6,5,2024-07-05 00:00:00.000000,2024-07-05 06:49:29.054025,Preventivo,Cerrada,6.82,6.0,2,13.65,232.04,1186.29,1418.33,False
1762,3,1324.0,14,24,2024-07-05 09:47:33.386348,2024-07-05 13:12:30.099750,Correctivo,Cerrada,3.42,3.0,2,6.83,130.88,1728.93,1859.8,True
1763,8,1326.0,13,15,2024-07-05 15:18:46.660702,2024-07-05 22:36:47.906079,Correctivo,Cerrada,7.3,10.0,3,21.9,587.06,2716.55,3303.61,True
1764,10,1325.0,13,16,2024-07-05 15:48:23.085267,2024-07-06 07:13:50.872819,Correctivo,Cancelada,15.42,10.0,4,61.7,1291.64,2099.4,3391.04,False
1765,10,1327.0,14,6,2024-07-05 20:23:17.865114,2024-07-05 23:40:09.322989,Correctivo,Cerrada,3.28,3.0,3,9.84,379.46,2528.27,2907.73,True
1766,11,,4,18,2024-07-06 00:00:00.000000,2024-07-06 02:13:03.417988,Preventivo,Cancelada,2.22,2.0,1,2.22,51.01,221.17,272.18,False
1767,3,,3,12,2024-07-06 00:00:00.000000,2024-07-06 05:08:01.404712,Preventivo,Cerrada,5.13,5.0,3,15.4,231.02,325.52,556.53,True
1768,4,1328.0,14,15,2024-07-06 08:43:28.020552,2024-07-06 11:19:08.438927,Correctivo,Cerrada,2.59,3.0,3,7.78,216.8,1622.52,1839.33,True
1769,3,1329.0,14,9,2024-07-06 17:55:53.065926,2024-07-06 20:55:19.856707,Correctivo,Cerrada,2.99,3.0,2,5.98,139.02,177.92,316.94,True
1770,2,1330.0,14,4,2024-07-08 03:56:05.033267,2024-07-08 07:13:10.401224,Correctivo,Cerrada,3.28,3.0,2,6.57,275.25,426.55,701.8,True
1771,5,1333.0,14,4,2024-07-08 09:44:31.787442,2024-07-08 12:23:07.507223,Correctivo,Cerrada,2.64,3.0,3,7.93,345.06,2501.32,2846.38,True
1772,19,1332.0,13,16,2024-07-08 11:14:58.365096,2024-07-09 01:40:40.377994,Correctivo,Cerrada,14.43,10.0,3,43.29,931.54,4486.45,5417.99,False
1773,8,1334.0,14,2,2024-07-09 11:35:51.576569,2024-07-09 14:37:09.217542,Correctivo,Cerrada,3.02,3.0,3,9.06,135.49,607.16,742.66,True
1774,7,1335.0,13,7,2024-07-09 12:40:24.581986,2024-07-09 19:54:17.948355,Correctivo,Cerrada,7.23,10.0,1,7.23,241.32,33518.39,33759.71,True
1775,11,1336.0,14,1,2024-07-09 21:27:52.296090,2024-07-10 00:54:14.906319,Correctivo,Cerrada,3.44,3.0,2,6.88,90.08,759.58,849.67,True
1776,15,1337.0,14,19,2024-07-10 17:03:58.567012,2024-07-10 22:06:34.689576,Correctivo,Cerrada,5.04,3.0,2,10.09,232.32,1430.68,1663.0,False
1777,6,1338.0,14,24,2024-07-11 09:19:01.564511,2024-07-11 11:44:01.681024,Correctivo,Cerrada,2.42,3.0,1,2.42,44.07,134.55,178.63,True
1778,9,1339.0,14,12,2024-07-11 16:41:25.066917,2024-07-11 19:43:48.344295,Correctivo,Cerrada,3.04,3.0,2,6.08,96.93,1450.91,1547.85,True
1779,2,1341.0,14,1,2024-07-12 04:52:53.551183,2024-07-12 08:10:55.710805,Correctivo,Cerrada,3.3,3.0,2,6.6,87.04,3662.75,3749.79,True
1780,19,1342.0,14,2,2024-07-12 19:51:51.472314,2024-07-13 00:08:32.782166,Correctivo,Cerrada,4.28,3.0,2,8.56,136.89,206.46,343.35,False
1781,3,1343.0,14,23,2024-07-13 02:21:56.988447,2024-07-13 04:30:40.503078,Correctivo,Cerrada,2.15,3.0,3,6.44,192.46,783.99,976.45,True
