Falla_ID,Equipo_ID,Componente_ID,CausaRaiz_ID,Turno_ID,Fecha,Fecha_Hora_Falla,Modo_Falla,Severidad,Horas_Parada_Equipo,Detectada_Por
1638,14,30,3,1,2024-11-06,2024-11-06 07:36:00,Fatiga de material,Media,8.24,Inspección
1639,17,33,8,1,2024-11-06,2024-11-06 11:49:00,Desgaste de broca,Media,7.57,Inspección
1640,7,16,1,1,2024-11-06,2024-11-06 12:00:00,Fuga hidráulica,Baja,2.68,Inspección
1641,18,10,12,1,2024-11-06,2024-11-06 15:58:00,Falla eléctrica,Baja,2.93,Operador
1642,5,7,12,2,2024-11-06,2024-11-06 20:50:00,Cortocircuito,Baja,2.18,Monitoreo remoto
1643,13,8,11,1,2024-11-07,2024-11-07 10:00:00,Falla de arranque,Baja,2.27,Monitoreo remoto
1644,11,29,1,1,2024-11-07,2024-11-07 18:49:00,Fractura de diente,Alta,19.27,Operador
1645,16,31,10,2,2024-11-07,2024-11-07 23:51:00,Fractura de diente,Baja,2.47,Operador
1646,10,13,7,2,2024-11-08,2024-11-08 00:35:00,Pérdida de presión,Baja,2.32,Operador
1647,19,16,6,2,2024-11-09,2024-11-09 00:15:00,Fuga hidráulica,Media,7.4,Inspección
1648,18,8,2,1,2024-11-09,2024-11-09 07:13:00,Cortocircuito,Alta,23.35,Inspección
1649,18,31,14,2,2024-11-11,2024-11-11 00:20:00,Desgaste cuchara,Baja,2.93,Operador
1650,7,6,13,2,2024-11-11,2024-11-11 05:59:00,Fuga de aceite,Media,7.28,Operador
1651,4,15,1,1,2024-11-11,2024-11-11 07:01:00,Rotura de cilindro,Alta,20.43,Operador
1652,9,19,5,1,2024-11-11,2024-11-11 17:24:00,Desgaste de engranajes,Alta,14.85,Operador
1653,4,8,11,1,2024-11-12,2024-11-12 15:52:00,Sobrecarga,Alta,16.37,Operador
1654,3,12,1,2,2024-11-12,2024-11-12 19:41:00,Rotura de cilindro,Media,4.9,Operador
1655,11,13,12,2,2024-11-13,2024-11-13 05:46:00,Fuga hidráulica,Media,7.53,Inspección
1656,13,4,10,1,2024-11-13,2024-11-13 11:12:00,Pérdida de potencia,Media,8.75,Operador
1657,12,15,5,2,2024-11-14,2024-11-14 01:24:00,Fuga hidráulica,Media,4.94,Operador
1658,19,6,14,2,2024-11-14,2024-11-14 01:49:00,Vibraciones excesivas,Baja,2.01,Operador
1659,8,14,16,1,2024-11-14,2024-11-14 17:32:00,Pérdida de presión,Media,8.17,Monitoreo remoto
1660,14,15,16,2,2024-11-15,2024-11-15 01:02:00,Rotura de cilindro,Baja,1.76,Operador
1661,4,35,14,1,2024-11-15,2024-11-15 08:14:00,Falla de A/C,Media,7.55,Operador
1662,10,29,2,1,2024-11-15,2024-11-15 16:30:00,Desgaste cuchara,Alta,18.0,Inspección
1663,7,3,8,1,2024-11-16,2024-11-16 18:07:00,Recalentamiento,Baja,1.46,Operador
1664,14,7,13,2,2024-11-16,2024-11-16 19:11:00,Cortocircuito,Media,6.24,Monitoreo remoto
1665,5,14,8,2,2024-11-17,2024-11-17 05:47:00,Rotura de cilindro,Baja,2.15,Operador
1666,3,23,4,2,2024-11-18,2024-11-18 04:28:00,Pinchadura,Media,7.91,Operador
1667,21,12,2,1,2024-11-18,2024-11-18 13:52:00,Fuga hidráulica,Media,8.37,Inspección
1668,9,16,6,2,2024-11-18,2024-11-18 23:37:00,Vibraciones excesivas,Baja,2.86,Inspección
1669,20,31,10,2,2024-11-19,2024-11-19 02:02:00,Desgaste cuchara,Media,8.52,Operador
1670,12,29,9,1,2024-11-19,2024-11-19 08:15:00,Rotura,Crítica,63.77,Operador
1671,8,23,8,1,2024-11-19,2024-11-19 17:43:00,Desbalance,Media,6.12,Monitoreo remoto
1672,20,8,16,2,2024-11-19,2024-11-19 19:21:00,Pérdida de señal,Baja,2.13,Operador
1673,6,21,6,2,2024-11-20,2024-11-20 04:26:00,Desgaste excesivo,Baja,2.21,Inspección
1674,1,21,14,1,2024-11-20,2024-11-20 07:27:00,Vibración al frenar,Media,7.11,Operador
1675,20,16,11,1,2024-11-20,2024-11-20 11:07:00,Vibraciones excesivas,Alta,20.71,Operador
1676,12,35,14,1,2024-11-20,2024-11-20 11:19:00,Falla de controles,Baja,2.2,Operador
1677,16,31,12,2,2024-11-20,2024-11-20 20:58:00,Fractura de diente,Media,7.49,Monitoreo remoto
1678,4,5,3,2,2024-11-21,2024-11-21 03:35:00,Recalentamiento,Media,6.12,Operador
1679,2,7,15,2,2024-11-21,2024-11-21 22:01:00,Falla de arranque,Baja,2.13,Inspección
1680,13,14,2,2,2024-11-21,2024-11-21 22:39:00,Recalentamiento aceite,Media,7.28,Monitoreo remoto
1681,9,14,3,1,2024-11-22,2024-11-22 12:16:00,Recalentamiento aceite,Alta,15.57,Inspección
1682,7,15,6,2,2024-11-22,2024-11-22 22:13:00,Rotura de cilindro,Media,4.86,Operador
1683,3,6,3,2,2024-11-23,2024-11-23 00:12:00,Vibraciones excesivas,Media,6.33,Operador
1684,7,4,14,2,2024-11-23,2024-11-23 02:56:00,Vibraciones excesivas,Baja,1.65,Operador
1685,13,12,5,1,2024-11-23,2024-11-23 07:20:00,Fuga hidráulica,Media,5.64,Inspección
1686,10,14,3,2,2024-11-24,2024-11-24 00:01:00,Fuga hidráulica,Alta,11.25,Inspección
1687,4,17,8,2,2024-11-24,2024-11-24 03:00:00,Ruido anormal,Media,4.55,Inspección
1688,1,15,3,1,2024-11-24,2024-11-24 09:13:00,Rotura de cilindro,Alta,11.69,Operador
1689,6,13,10,1,2024-11-24,2024-11-24 14:07:00,Pérdida de presión,Alta,20.8,Inspección
1690,14,29,4,2,2024-11-24,2024-11-24 22:47:00,Desgaste cuchara,Alta,22.68,Operador
1691,4,22,13,2,2024-11-25,2024-11-25 04:59:00,Desgaste excesivo,Media,8.53,Operador
1692,10,8,11,2,2024-11-25,2024-11-25 22:14:00,Falla eléctrica,Media,8.16,Operador
1693,2,2,9,1,2024-11-26,2024-11-26 07:28:00,Pérdida de potencia,Media,8.9,Inspección
1694,6,15,7,1,2024-11-26,2024-11-26 12:02:00,Recalentamiento aceite,Media,5.04,Inspección
1695,10,28,6,1,2024-11-26,2024-11-26 17:50:00,Fatiga estructural,Media,6.0,Operador
1696,9,6,8,2,2024-11-27,2024-11-27 00:55:00,Ruido anormal,Media,6.52,Operador
1697,13,6,15,2,2024-11-27,2024-11-27 03:55:00,Fuga de aceite,Media,4.73,Operador
1698,3,7,14,2,2024-11-27,2024-11-27 21:11:00,Sobrecarga,Media,5.58,Inspección
1699,1,7,1,2,2024-11-28,2024-11-28 00:26:00,Pérdida de señal,Media,7.94,Operador
1700,18,16,12,1,2024-11-28,2024-11-28 10:11:00,Pérdida de presión,Media,8.53,Operador
1701,7,14,7,2,2024-11-28,2024-11-28 19:45:00,Pérdida de presión,Baja,2.87,Operador
1702,20,32,15,2,2024-11-29,2024-11-29 00:38:00,Desgaste cuchara,Media,5.46,Operador
1703,11,35,8,2,2024-11-29,2024-11-29 02:42:00,Falla de A/C,Baja,2.41,Inspección
1704,15,10,6,1,2024-11-29,2024-11-29 07:30:00,Pérdida de señal,Baja,2.0,Operador
1705,13,16,1,2,2024-11-29,2024-11-29 21:28:00,Pérdida de presión,Alta,20.52,Operador
1706,2,25,15,2,2024-11-30,2024-11-30 04:35:00,Fisura,Media,8.21,Inspección
1707,6,4,4,2,2024-11-30,2024-11-30 05:29:00,Pérdida de potencia,Alta,13.36,Inspección
1708,2,1,14,2,2024-11-30,2024-11-30 20:17:00,Fuga de aceite,Alta,12.05,Inspección
1709,16,33,11,1,2024-12-01,2024-12-01 08:17:00,Desgaste de broca,Alta,21.0,Operador
1710,7,7,10,1,2024-12-01,2024-12-01 11:34:00,Falla eléctrica,Baja,2.85,Operador
1711,2,20,10,1,2024-12-01,2024-12-01 13:19:00,Fuga de fluido,Media,8.69,Operador
1712,15,36,11,2,2024-12-01,2024-12-01 20:36:00,Falla de A/C,Media,6.1,Operador
1713,14,16,11,2,2024-12-01,2024-12-01 21:10:00,Rotura de cilindro,Baja,1.6,Operador
1714,13,27,11,1,2024-12-02,2024-12-02 12:14:00,Deformación,Crítica,46.59,Operador
1715,18,6,11,1,2024-12-02,2024-12-02 16:03:00,Vibraciones excesivas,Media,7.65,Operador
1716,1,22,11,2,2024-12-03,2024-12-03 03:06:00,Fuga de fluido,Media,6.34,Inspección
1717,20,10,10,2,2024-12-03,2024-12-03 04:23:00,Pérdida de señal,Media,4.32,Inspección
1718,12,5,6,1,2024-12-04,2024-12-04 08:18:00,Ruido anormal,Alta,12.82,Operador
1719,7,35,10,1,2024-12-04,2024-12-04 09:11:00,Falla de pantalla,Media,5.69,Operador
1720,4,24,5,1,2024-12-04,2024-12-04 11:33:00,Pinchadura,Alta,18.73,Monitoreo remoto
1721,8,7,11,1,2024-12-04,2024-12-04 17:39:00,Falla eléctrica,Media,4.27,Operador
1722,5,5,10,2,2024-12-05,2024-12-05 01:50:00,Pérdida de potencia,Media,7.25,Operador
1723,12,8,10,2,2024-12-05,2024-12-05 03:55:00,Falla eléctrica,Media,7.08,Operador
1724,19,31,11,1,2024-12-05,2024-12-05 08:18:00,Rotura,Baja,2.21,Operador
1725,17,31,10,1,2024-12-05,2024-12-05 13:45:00,Fractura de diente,Media,4.79,Inspección
1726,5,2,10,1,2024-12-05,2024-12-05 15:12:00,Fuga de aceite,Media,4.88,Inspección
1727,6,8,10,1,2024-12-05,2024-12-05 16:41:00,Falla eléctrica,Baja,2.88,Monitoreo remoto
1728,21,4,11,1,2024-12-06,2024-12-06 07:18:00,Fuga de aceite,Media,8.92,Operador
1729,14,35,11,1,2024-12-06,2024-12-06 11:19:00,Falla de pantalla,Media,4.54,Monitoreo remoto
1730,16,33,11,1,2024-12-06,2024-12-06 12:03:00,Fatiga de material,Media,8.16,Monitoreo remoto
1731,9,12,11,1,2024-12-06,2024-12-06 18:08:00,Rotura de cilindro,Media,6.77,Operador
1732,7,23,8,2,2024-12-06,2024-12-06 19:27:00,Desbalance,Media,6.0,Monitoreo remoto
1733,12,27,10,2,2024-12-06,2024-12-06 20:27:00,Deformación,Media,5.27,Operador
1734,5,8,11,2,2024-12-07,2024-12-07 01:58:00,Sobrecarga,Baja,1.73,Operador
1735,11,30,10,1,2024-12-07,2024-12-07 09:44:00,Desgaste de broca,Media,4.71,Inspección
1736,4,14,10,1,2024-12-07,2024-12-07 15:49:00,Rotura de cilindro,Baja,1.44,Monitoreo remoto
1737,5,16,10,2,2024-12-08,2024-12-08 05:43:00,Rotura de cilindro,Alta,21.52,Inspección
1738,18,8,11,1,2024-12-08,2024-12-08 15:25:00,Sobrecarga,Media,7.62,Monitoreo remoto
1739,1,26,11,1,2024-12-08,2024-12-08 16:23:00,Deformación,Baja,2.62,Inspección
1740,7,24,11,2,2024-12-09,2024-12-09 02:27:00,Fatiga estructural,Media,4.38,Operador
1741,21,31,10,1,2024-12-09,2024-12-09 10:29:00,Desgaste cuchara,Media,5.12,Operador
1742,13,30,10,1,2024-12-09,2024-12-09 10:40:00,Fractura de diente,Media,5.55,Operador
1743,13,29,10,1,2024-12-09,2024-12-09 11:26:00,Fractura de diente,Media,7.1,Operador
1744,20,3,10,1,2024-12-09,2024-12-09 16:05:00,Fuga de aceite,Media,8.06,Inspección
1745,21,33,10,2,2024-12-10,2024-12-10 05:59:00,Desgaste cuchara,Alta,11.3,Operador
1746,12,9,11,2,2024-12-10,2024-12-10 20:20:00,Falla de arranque,Alta,16.82,Operador
1747,4,25,10,2,2024-12-12,2024-12-12 00:45:00,Deformación,Crítica,40.98,Operador
1748,3,3,11,2,2024-12-12,2024-12-12 05:31:00,Recalentamiento,Media,8.64,Operador
1749,12,30,11,1,2024-12-13,2024-12-13 08:50:00,Fatiga de material,Baja,2.32,Inspección
1750,5,9,10,1,2024-12-13,2024-12-13 18:52:00,Cortocircuito,Baja,2.24,Monitoreo remoto
1751,5,1,11,2,2024-12-14,2024-12-14 03:05:00,Fuga de aceite,Media,8.51,Operador
1752,15,8,11,1,2024-12-14,2024-12-14 07:46:00,Sobrecarga,Alta,17.82,Inspección
1753,18,32,11,1,2024-12-14,2024-12-14 15:11:00,Fractura de diente,Media,6.16,Operador
1754,10,3,11,2,2024-12-15,2024-12-15 06:21:00,Recalentamiento,Baja,2.6,Inspección
1755,19,7,10,1,2024-12-15,2024-12-15 07:11:00,Sobrecarga,Media,6.79,Inspección
1756,1,12,11,1,2024-12-15,2024-12-15 08:49:00,Pérdida de presión,Baja,1.89,Inspección
1757,3,17,11,1,2024-12-15,2024-12-15 10:57:00,Patinamiento,Media,6.89,Operador
1758,13,15,10,2,2024-12-15,2024-12-15 21:37:00,Fuga hidráulica,Media,6.51,Operador
1759,16,12,11,2,2024-12-16,2024-12-16 02:35:00,Pérdida de presión,Baja,2.43,Operador
1760,12,3,10,1,2024-12-16,2024-12-16 10:08:00,Pérdida de potencia,Baja,2.18,Operador
1761,7,2,4,2,2024-12-17,2024-12-17 01:37:00,Recalentamiento,Alta,19.22,Operador
1762,6,18,10,1,2024-12-17,2024-12-17 14:26:00,Ruido anormal,Alta,15.03,Inspección
1763,17,7,11,2,2024-12-17,2024-12-17 21:14:00,Sobrecarga,Media,5.08,Inspección
1764,8,6,11,2,2024-12-17,2024-12-17 23:45:00,Fuga de aceite,Media,7.43,Monitoreo remoto
1765,12,16,10,1,2024-12-19,2024-12-19 14:36:00,Recalentamiento aceite,Baja,2.99,Monitoreo remoto
1766,3,8,10,2,2024-12-20,2024-12-20 00:15:00,Cortocircuito,Media,6.73,Operador
1767,16,1,12,2,2024-12-21,2024-12-21 06:36:00,Pérdida de potencia,Alta,16.16,Inspección
1768,11,10,11,1,2024-12-23,2024-12-23 16:12:00,Falla de arranque,Baja,1.81,Monitoreo remoto
1769,8,4,11,1,2024-12-23,2024-12-23 17:25:00,Fuga de aceite,Baja,2.94,Inspección
1770,1,14,10,2,2024-12-23,2024-12-23 20:57:00,Pérdida de presión,Alta,22.44,Inspección
1771,13,16,11,2,2024-12-24,2024-12-24 00:43:00,Pérdida de presión,Alta,15.48,Operador
1772,10,10,10,2,2024-12-24,2024-12-24 02:53:00,Cortocircuito,Alta,12.86,Inspección
1773,2,16,10,1,2024-12-24,2024-12-24 11:27:00,Rotura de cilindro,Baja,2.15,Operador
1774,16,16,10,1,2024-12-24,2024-12-24 16:35:00,Pérdida de presión,Media,8.72,Inspección
1775,17,13,10,1,2024-12-24,2024-12-24 16:36:00,Vibraciones excesivas,Baja,2.47,Operador
1776,10,30,11,1,2024-12-25,2024-12-25 10:54:00,Desgaste cuchara,Media,5.63,Inspección
1777,18,13,10,2,2024-12-26,2024-12-26 03:02:00,Fuga hidráulica,Media,4.37,Operador
1778,13,4,5,1,2024-12-26,2024-12-26 12:49:00,Recalentamiento,Alta,20.37,Operador
1779,7,20,11,1,2024-12-27,2024-12-27 16:38:00,Falla de frenos,Baja,2.14,Monitoreo remoto
1780,15,12,10,1,2024-12-27,2024-12-27 17:29:00,Recalentamiento aceite,Alta,18.94,Inspección
1781,3,16,11,2,2024-12-28,2024-12-28 00:34:00,Fuga hidráulica,Media,8.63,Operador
1782,18,1,10,2,2024-12-28,2024-12-28 02:21:00,Vibraciones excesivas,Media,8.88,Operador
1783,4,16,10,2,2024-12-28,2024-12-28 06:58:00,Pérdida de presión,Baja,2.06,Operador
1784,8,19,11,1,2024-12-28,2024-12-28 09:22:00,Ruido anormal,Baja,2.01,Operador
1785,21,16,11,1,2024-12-28,2024-12-28 18:01:00,Rotura de cilindro,Media,5.33,Operador
1786,20,33,10,2,2024-12-28,2024-12-28 23:29:00,Rotura,Media,6.93,Operador
1787,15,9,11,2,2024-12-28,2024-12-28 23:54:00,Cortocircuito,Baja,1.84,Operador
1788,4,15,11,1,2024-12-29,2024-12-29 16:43:00,Fuga hidráulica,Media,8.43,Operador
1789,10,28,11,2,2024-12-29,2024-12-29 19:54:00,Deformación,Media,7.94,Inspección
1790,12,2,6,2,2024-12-30,2024-12-30 04:41:00,Ruido anormal,Alta,15.55,Operador
1791,8,22,11,2,2024-12-30,2024-12-30 06:32:00,Fuga de fluido,Crítica,68.44,Monitoreo remoto
1792,21,6,11,1,2024-12-30,2024-12-30 14:12:00,Pérdida de potencia,Media,5.99,Operador
1793,15,30,11,1,2024-12-30,2024-12-30 14:23:00,Desgaste cuchara,Alta,22.95,Inspección
1794,16,7,10,1,2024-12-30,2024-12-30 18:19:00,Sobrecarga,Baja,2.94,Monitoreo remoto
1795,19,8,10,1,2024-12-31,2024-12-31 14:51:00,Falla de arranque,Alta,13.14,Inspección
1796,11,35,10,2,2024-12-31,2024-12-31 20:12:00,Falla de A/C,Baja,1.48,Monitoreo remoto
1797,18,33,11,2,2025-01-01,2025-01-01 06:17:00,Rotura,Alta,15.0,Monitoreo remoto
1798,10,35,10,1,2025-01-01,2025-01-01 07:56:00,Falla de pantalla,Baja,2.29,Monitoreo remoto
1799,8,16,11,2,2025-01-02,2025-01-02 21:17:00,Recalentamiento aceite,Baja,1.48,Inspección
1800,1,16,10,1,2025-01-03,2025-01-03 13:01:00,Recalentamiento aceite,Alta,17.44,Monitoreo remoto
1801,14,5,4,2,2025-01-03,2025-01-03 19:42:00,Vibraciones excesivas,Alta,18.07,Monitoreo remoto
1802,4,23,11,2,2025-01-04,2025-01-04 03:14:00,Pinchadura,Alta,22.21,Operador
1803,12,8,11,1,2025-01-04,2025-01-04 12:36:00,Pérdida de señal,Alta,14.95,Operador
1804,2,6,11,2,2025-01-04,2025-01-04 21:21:00,Vibraciones excesivas,Media,4.8,Operador
1805,20,14,10,2,2025-01-04,2025-01-04 22:54:00,Recalentamiento aceite,Media,8.36,Operador
1806,13,9,11,1,2025-01-05,2025-01-05 10:15:00,Sobrecarga,Media,5.84,Operador
1807,12,15,10,2,2025-01-06,2025-01-06 02:02:00,Rotura de cilindro,Baja,2.83,Monitoreo remoto
1808,18,2,11,2,2025-01-07,2025-01-07 04:04:00,Ruido anormal,Baja,1.75,Operador
1809,15,7,10,2,2025-01-07,2025-01-07 06:46:00,Falla eléctrica,Baja,2.07,Operador
1810,17,34,11,1,2025-01-07,2025-01-07 08:32:00,Fatiga de material,Crítica,45.83,Monitoreo remoto
1811,1,1,11,1,2025-01-07,2025-01-07 15:52:00,Recalentamiento,Media,7.8,Operador
1812,16,31,11,2,2025-01-08,2025-01-08 05:01:00,Fatiga de material,Media,6.42,Operador
1813,12,36,11,2,2025-01-08,2025-01-08 06:27:00,Falla de controles,Baja,1.87,Operador
1814,20,9,11,1,2025-01-09,2025-01-09 13:00:00,Falla de arranque,Baja,2.47,Operador
1815,17,1,13,2,2025-01-10,2025-01-10 01:37:00,Ruido anormal,Alta,18.73,Monitoreo remoto
1816,12,12,10,1,2025-01-10,2025-01-10 08:06:00,Recalentamiento aceite,Baja,2.58,Inspección
1817,5,20,10,1,2025-01-10,2025-01-10 11:17:00,Fuga de fluido,Baja,1.48,Inspección
1818,11,30,10,1,2025-01-10,2025-01-10 13:46:00,Desgaste cuchara,Media,8.46,Inspección
1819,16,32,10,2,2025-01-11,2025-01-11 22:16:00,Desgaste cuchara,Media,7.54,Operador
1820,9,23,5,2,2025-01-12,2025-01-12 03:01:00,Pinchadura,Media,7.04,Operador
1821,2,8,11,1,2025-01-12,2025-01-12 11:45:00,Cortocircuito,Alta,23.55,Inspección
1822,11,5,11,1,2025-01-12,2025-01-12 12:59:00,Ruido anormal,Media,7.45,Inspección
1823,21,7,11,2,2025-01-12,2025-01-12 19:00:00,Pérdida de señal,Baja,1.48,Operador
1824,9,20,10,2,2025-01-12,2025-01-12 21:27:00,Desgaste excesivo,Media,4.31,Operador
1825,19,32,11,1,2025-01-13,2025-01-13 12:46:00,Rotura,Crítica,43.18,Inspección
1826,5,18,10,2,2025-01-14,2025-01-14 01:57:00,Recalentamiento,Media,7.01,Monitoreo remoto
1827,13,10,10,2,2025-01-15,2025-01-15 02:36:00,Falla de arranque,Alta,17.75,Inspección
1828,10,4,11,2,2025-01-15,2025-01-15 04:57:00,Fuga de aceite,Media,7.24,Monitoreo remoto
1829,7,7,10,2,2025-01-15,2025-01-15 06:41:00,Falla eléctrica,Media,5.73,Inspección
1830,10,16,10,1,2025-01-15,2025-01-15 11:58:00,Recalentamiento aceite,Alta,21.98,Inspección
1831,12,30,11,2,2025-01-15,2025-01-15 19:15:00,Fractura de diente,Alta,16.29,Operador
1832,5,5,11,1,2025-01-16,2025-01-16 07:46:00,Ruido anormal,Media,8.19,Monitoreo remoto
1833,19,7,11,1,2025-01-16,2025-01-16 17:35:00,Cortocircuito,Baja,1.52,Operador
1834,3,22,11,2,2025-01-17,2025-01-17 05:33:00,Desgaste excesivo,Crítica,51.36,Inspección
1835,12,14,11,1,2025-01-17,2025-01-17 09:48:00,Vibraciones excesivas,Baja,2.66,Operador
1836,2,19,11,1,2025-01-17,2025-01-17 14:50:00,Ruido anormal,Alta,19.35,Operador
1837,14,30,10,1,2025-01-18,2025-01-18 07:30:00,Desgaste de broca,Baja,2.89,Monitoreo remoto
1838,7,8,11,2,2025-01-18,2025-01-18 21:22:00,Falla de arranque,Media,6.5,Operador
1839,1,13,11,2,2025-01-18,2025-01-18 22:19:00,Fuga hidráulica,Media,8.21,Operador
1840,21,12,11,1,2025-01-19,2025-01-19 13:20:00,Vibraciones excesivas,Media,4.41,Operador
1841,8,20,11,2,2025-01-20,2025-01-20 03:13:00,Falla de frenos,Alta,15.7,Operador
1842,10,1,4,2,2025-01-20,2025-01-20 19:09:00,Fuga de aceite,Alta,17.48,Operador
1843,20,35,11,2,2025-01-21,2025-01-21 00:59:00,Falla de controles,Baja,2.18,Inspección
1844,21,36,10,2,2025-01-21,2025-01-21 04:33:00,Falla de A/C,Baja,1.76,Inspección
1845,21,5,13,2,2025-01-21,2025-01-21 05:31:00,Fuga de aceite,Alta,16.17,Inspección
1846,12,35,10,1,2025-01-21,2025-01-21 07:43:00,Falla de A/C,Media,7.09,Inspección
1847,6,5,10,1,2025-01-21,2025-01-21 18:38:00,Pérdida de potencia,Baja,2.67,Operador
1848,7,19,11,2,2025-01-21,2025-01-21 22:55:00,Desgaste de engranajes,Alta,12.53,Operador
1849,13,7,10,2,2025-01-22,2025-01-22 04:12:00,Pérdida de señal,Media,8.92,Operador
1850,20,36,11,2,2025-01-22,2025-01-22 04:35:00,Falla de pantalla,Baja,2.52,Operador
1851,1,12,11,2,2025-01-22,2025-01-22 19:51:00,Fuga hidráulica,Media,5.73,Operador
1852,9,16,10,2,2025-01-23,2025-01-23 04:57:00,Rotura de cilindro,Alta,12.01,Operador
1853,21,32,11,2,2025-01-23,2025-01-23 23:24:00,Fatiga de material,Alta,23.74,Monitoreo remoto
1854,5,16,11,2,2025-01-24,2025-01-24 00:45:00,Rotura de cilindro,Media,7.69,Operador
1855,7,1,11,2,2025-01-24,2025-01-24 03:38:00,Vibraciones excesivas,Baja,1.51,Operador
1856,20,16,11,1,2025-01-24,2025-01-24 07:14:00,Vibraciones excesivas,Baja,2.51,Operador
1857,15,15,10,1,2025-01-24,2025-01-24 10:58:00,Rotura de cilindro,Alta,18.58,Operador
1858,14,28,11,2,2025-01-24,2025-01-24 22:09:00,Deformación,Baja,2.06,Monitoreo remoto
1859,11,28,10,2,2025-01-25,2025-01-25 04:37:00,Deformación,Baja,2.25,Operador
1860,13,1,6,1,2025-01-25,2025-01-25 08:01:00,Ruido anormal,Alta,14.99,Operador
1861,1,20,10,2,2025-01-25,2025-01-25 19:52:00,Fuga de fluido,Baja,2.94,Inspección
1862,2,10,10,2,2025-01-26,2025-01-26 00:12:00,Pérdida de señal,Baja,1.93,Operador
1863,18,5,11,1,2025-01-26,2025-01-26 16:55:00,Recalentamiento,Baja,2.71,Operador
1864,8,3,4,2,2025-01-26,2025-01-26 22:57:00,Recalentamiento,Alta,13.19,Monitoreo remoto
1865,1,15,10,2,2025-01-27,2025-01-27 01:48:00,Vibraciones excesivas,Baja,2.32,Monitoreo remoto
1866,21,16,11,1,2025-01-27,2025-01-27 11:08:00,Vibraciones excesivas,Baja,2.6,Operador
1867,16,8,11,2,2025-01-28,2025-01-28 03:23:00,Falla eléctrica,Alta,23.98,Operador
1868,5,22,11,1,2025-01-28,2025-01-28 07:25:00,Fuga de fluido,Alta,20.76,Inspección
1869,14,7,11,2,2025-01-28,2025-01-28 19:52:00,Sobrecarga,Alta,13.98,Inspección
1870,14,12,11,1,2025-01-29,2025-01-29 08:38:00,Pérdida de presión,Alta,14.42,Inspección
1871,15,2,13,2,2025-01-30,2025-01-30 02:14:00,Ruido anormal,Alta,18.32,Operador
1872,9,21,10,2,2025-01-30,2025-01-30 03:06:00,Falla de frenos,Baja,1.63,Operador
1873,17,32,11,1,2025-01-30,2025-01-30 11:56:00,Fractura de diente,Alta,14.95,Inspección
1874,9,5,4,2,2025-01-31,2025-01-31 03:26:00,Pérdida de potencia,Alta,11.46,Operador
1875,5,35,10,1,2025-01-31,2025-01-31 16:46:00,Falla de A/C,Alta,16.6,Operador
1876,18,35,10,1,2025-02-01,2025-02-01 13:23:00,Falla de controles,Media,8.59,Monitoreo remoto
1877,14,27,10,1,2025-02-01,2025-02-01 13:58:00,Fatiga en orugas,Media,4.32,Operador
1878,8,5,10,1,2025-02-01,2025-02-01 14:30:00,Ruido anormal,Baja,2.77,Inspección
1879,12,6,10,2,2025-02-01,2025-02-01 23:06:00,Ruido anormal,Media,5.48,Inspección
1880,2,7,10,2,2025-02-02,2025-02-02 03:06:00,Pérdida de señal,Media,8.83,Monitoreo remoto
1881,21,5,10,2,2025-02-02,2025-02-02 05:10:00,Vibraciones excesivas,Media,6.44,Inspección
1882,11,9,10,1,2025-02-02,2025-02-02 17:25:00,Pérdida de señal,Alta,16.72,Operador
1883,13,30,10,2,2025-02-03,2025-02-03 04:27:00,Fractura de diente,Media,5.98,Operador
1884,5,15,10,2,2025-02-04,2025-02-04 03:22:00,Recalentamiento aceite,Baja,2.29,Operador
1885,2,20,11,2,2025-02-04,2025-02-04 05:53:00,Desgaste excesivo,Baja,2.53,Monitoreo remoto
1886,6,14,11,1,2025-02-04,2025-02-04 09:15:00,Fuga hidráulica,Media,7.53,Operador
1887,7,13,10,2,2025-02-04,2025-02-04 21:43:00,Vibraciones excesivas,Alta,15.39,Operador
1888,13,28,10,1,2025-02-05,2025-02-05 09:24:00,Deformación,Baja,1.48,Operador
1889,11,8,11,1,2025-02-05,2025-02-05 10:40:00,Falla de arranque,Baja,2.34,Monitoreo remoto
1890,16,15,11,1,2025-02-05,2025-02-05 11:10:00,Vibraciones excesivas,Alta,18.23,Operador
1891,18,14,11,1,2025-02-05,2025-02-05 12:33:00,Vibraciones excesivas,Media,6.53,Operador
1892,14,13,10,1,2025-02-06,2025-02-06 12:37:00,Vibraciones excesivas,Media,8.29,Monitoreo remoto
1893,16,13,11,1,2025-02-06,2025-02-06 12:44:00,Rotura de cilindro,Baja,2.69,Operador
1894,9,5,11,1,2025-02-06,2025-02-06 15:37:00,Ruido anormal,Media,7.7,Operador
1895,2,25,10,1,2025-02-06,2025-02-06 17:32:00,Fatiga estructural,Media,8.44,Inspección
1896,19,3,10,2,2025-02-06,2025-02-06 21:57:00,Recalentamiento,Media,6.44,Inspección
1897,11,36,11,2,2025-02-07,2025-02-07 01:41:00,Falla de pantalla,Alta,22.78,Operador
1898,3,24,10,2,2025-02-07,2025-02-07 05:34:00,Desgaste prematuro,Crítica,70.78,Inspección
1899,8,35,10,1,2025-02-07,2025-02-07 08:22:00,Falla de A/C,Baja,2.48,Operador
1900,6,16,10,1,2025-02-07,2025-02-07 10:34:00,Rotura de cilindro,Media,7.4,Operador
